Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,списание средств,1529.51,безналичный,Минск,Приорбанк-MTCI-760,14-01-2023,15:40:39,неправильный ввод пин-кода,да,67.01
юр. лицо,списание средств,52.17,безналичный,Брест,Белинвестбанк-UXYB-540,21-10-2001,21:30:18,неправильный ввод пин-кода,да,0.69
юр. лицо,получение средств,4579.59,безналичный,Брест,БелАгропромбанк-OWPL-121,13-12-2020,09:07:15,успешно,нет,0.0
юр. лицо,получение средств,4778.83,безналичный,Могилев,Беларусбанк-TVBI-642,16-04-2024,13:05:05,успешно,нет,0.0
юр. лицо,получение средств,81.37,наличный,Гродно,МаксБанк-ZIOC-377,14-11-2007,10:00:05,успешно,нет,0.0
юр. лицо,получение средств,2908.86,наличный,Витебск,Белинвестбанк-OZZO-200,17-08-2002,14:50:21,успешно,нет,0.0
юр. лицо,списание средств,278.87,наличный,Гродно,Беларусбанк-RZSZ-520,15-12-2024,10:37:22,недостаточно средств,нет,0.0
юр. лицо,списание средств,2713.58,наличный,Минск,МаксБанк-WZAX-921,06-05-2010,13:07:28,успешно,нет,0.0
юр. лицо,получение средств,3195.79,безналичный,Брест,Беларусбанк-FQZD-101,19-12-2021,15:45:35,успешно,нет,0.0
юр. лицо,получение средств,2974.03,наличный,Могилев,Белинвестбанк-TDNQ-909,03-04-2002,00:51:24,успешно,нет,0.0
юр. лицо,списание средств,3832.67,безналичный,Гродно,БелАгропромбанк-OZGR-839,29-11-2004,10:04:33,успешно,нет,0.0
юр. лицо,списание средств,265.77,безналичный,Витебск,Беларусбанк-EMXM-838,25-05-2022,12:36:27,успешно,да,11.11
юр. лицо,списание средств,341.9,наличный,Витебск,Белинвестбанк-UJGH-728,25-05-2024,16:48:37,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4791.95,наличный,Гродно,Приорбанк-DWNB-603,01-05-2015,09:21:03,успешно,нет,0.0
юр. лицо,списание средств,808.73,наличный,Гомель,МаксБанк-OSBA-372,22-06-2023,06:23:39,успешно,нет,0.0
юр. лицо,получение средств,2278.47,наличный,Гомель,Беларусбанк-JSLY-888,13-07-2024,01:11:23,успешно,нет,0.0
юр. лицо,списание средств,2088.65,безналичный,Гродно,МаксБанк-CVTU-492,22-09-2022,23:43:13,неправильный ввод пин-кода,да,47.78
юр. лицо,списание средств,4266.71,наличный,Могилев,Приорбанк-IQNJ-282,14-04-2016,09:32:16,успешно,нет,0.0
юр. лицо,списание средств,4950.7,наличный,Могилев,БелАгропромбанк-SJYH-940,07-08-2023,15:10:01,успешно,да,278.96
юр. лицо,списание средств,599.19,безналичный,Гомель,Белинвестбанк-XCCH-669,24-06-2006,15:55:07,успешно,да,32.22
юр. лицо,получение средств,2497.23,безналичный,Брест,МаксБанк-MRJT-811,23-09-2023,17:35:18,успешно,нет,0.0
юр. лицо,получение средств,415.82,безналичный,Гомель,БелАгропромбанк-ZXTH-243,24-07-2000,19:16:11,успешно,нет,0.0
юр. лицо,списание средств,2574.36,безналичный,Минск,Белинвестбанк-LLCR-943,17-07-2016,23:27:15,недостаточно средств,нет,0.0
юр. лицо,списание средств,2296.2,безналичный,Минск,Белинвестбанк-DSHE-094,08-04-2015,12:58:05,успешно,да,108.95
юр. лицо,получение средств,4808.56,безналичный,Могилев,БелАгропромбанк-NKJV-874,14-12-2018,04:38:31,успешно,нет,0.0
юр. лицо,получение средств,830.19,наличный,Могилев,МаксБанк-TJKN-546,31-03-2012,03:33:02,успешно,нет,0.0
юр. лицо,списание средств,4851.44,безналичный,Могилев,Беларусбанк-WGAR-189,08-12-2018,05:02:16,недостаточно средств,нет,0.0
юр. лицо,списание средств,2305.96,наличный,Гродно,Приорбанк-YSHZ-972,22-06-2024,18:04:49,успешно,нет,0.0
юр. лицо,получение средств,964.94,наличный,Гродно,БелАгропромбанк-ZZHL-968,08-11-2010,23:28:38,успешно,нет,0.0
юр. лицо,получение средств,4254.77,наличный,Могилев,Приорбанк-SYRS-293,01-09-2015,04:13:37,успешно,нет,0.0
юр. лицо,списание средств,3346.5,наличный,Могилев,БелАгропромбанк-IUSL-188,06-02-2007,22:19:48,недостаточно средств,нет,0.0
юр. лицо,получение средств,1466.74,безналичный,Брест,БелАгропромбанк-CJNY-394,18-09-2017,18:14:38,успешно,нет,0.0
юр. лицо,списание средств,3061.79,безналичный,Гродно,Беларусбанк-TGLS-734,28-07-2006,16:27:40,успешно,нет,0.0
юр. лицо,получение средств,927.18,наличный,Гомель,Приорбанк-SMER-617,26-03-2001,22:00:45,успешно,нет,0.0
юр. лицо,списание средств,2564.95,безналичный,Могилев,Беларусбанк-EETS-746,05-08-2008,09:44:34,недостаточно средств,нет,0.0
юр. лицо,получение средств,220.51,безналичный,Брест,Приорбанк-MOJH-704,29-12-2017,23:08:04,успешно,нет,0.0
юр. лицо,получение средств,828.13,безналичный,Гомель,МаксБанк-HEGU-192,17-02-2014,12:40:28,успешно,нет,0.0
юр. лицо,списание средств,4540.87,безналичный,Гомель,Беларусбанк-BBEF-638,25-04-2000,23:19:22,успешно,да,414.4
юр. лицо,списание средств,2.31,наличный,Гомель,Приорбанк-UXRF-936,24-02-2017,05:41:29,успешно,да,0.09
юр. лицо,получение средств,390.81,безналичный,Могилев,Приорбанк-GIII-363,24-02-2000,06:42:53,успешно,нет,0.0
юр. лицо,списание средств,2295.14,наличный,Брест,Белинвестбанк-QGJT-744,27-04-2010,14:11:51,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3596.28,наличный,Гродно,МаксБанк-AVVC-932,30-01-2015,11:26:29,недостаточно средств,да,139.05
юр. лицо,списание средств,3725.11,безналичный,Минск,БелАгропромбанк-MFTA-325,19-06-2012,02:17:12,успешно,да,136.65
юр. лицо,списание средств,2002.0,безналичный,Витебск,БелАгропромбанк-LLKQ-604,07-01-2017,15:03:55,успешно,нет,0.0
юр. лицо,списание средств,4244.5,безналичный,Минск,БелАгропромбанк-DAXQ-376,12-06-2010,06:44:34,неправильный ввод пин-кода,да,172.72
юр. лицо,получение средств,4550.75,наличный,Минск,Белинвестбанк-IWLG-418,16-01-2018,14:58:38,успешно,нет,0.0
юр. лицо,списание средств,2237.63,безналичный,Гомель,Беларусбанк-VJJB-480,06-06-2001,16:10:41,неправильный ввод пин-кода,да,186.01
юр. лицо,списание средств,501.33,безналичный,Гродно,Приорбанк-CAKV-711,19-12-2003,09:47:44,успешно,нет,0.0
