Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,получение средств,3466.93,наличный,Могилев,БелАгропромбанк-LZCR-959,04-06-2020,08:50:45,успешно,нет,0.0
физ. лицо,списание средств,2939.21,наличный,Минск,Белинвестбанк-XXWH-723,22-08-2004,20:04:09,недостаточно средств,да,203.92
физ. лицо,получение средств,4025.85,безналичный,Гродно,Белинвестбанк-GAHS-856,10-08-2012,06:08:38,успешно,нет,0.0
физ. лицо,списание средств,3879.17,безналичный,Гомель,Беларусбанк-VWOF-173,19-08-2010,07:43:20,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,275.94,безналичный,Гродно,Приорбанк-QBFY-959,21-10-2021,05:44:55,успешно,нет,0.0
физ. лицо,получение средств,361.49,безналичный,Гродно,МаксБанк-CLBJ-216,10-06-2012,16:39:38,успешно,нет,0.0
физ. лицо,списание средств,2816.18,безналичный,Витебск,Приорбанк-MYHH-726,21-04-2001,14:32:43,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,3347.76,безналичный,Минск,Белинвестбанк-XQYD-940,13-12-2024,23:26:33,успешно,нет,0.0
физ. лицо,получение средств,2907.42,наличный,Брест,Белинвестбанк-HWGN-025,03-06-2007,11:49:18,успешно,нет,0.0
физ. лицо,списание средств,3167.02,безналичный,Могилев,Приорбанк-TBWW-242,15-10-2017,19:42:53,недостаточно средств,да,144.15
физ. лицо,получение средств,2496.68,безналичный,Могилев,БелАгропромбанк-FCQS-904,01-06-2001,08:32:35,успешно,нет,0.0
физ. лицо,списание средств,1262.16,безналичный,Могилев,МаксБанк-JFAT-161,14-09-2021,13:41:56,недостаточно средств,да,54.07
физ. лицо,списание средств,4565.6,наличный,Гомель,БелАгропромбанк-LSWF-628,13-09-2014,05:47:00,недостаточно средств,да,430.62
физ. лицо,получение средств,4892.66,наличный,Брест,Беларусбанк-MCBV-821,26-05-2007,09:58:05,успешно,нет,0.0
физ. лицо,списание средств,1956.87,безналичный,Минск,БелАгропромбанк-WQLX-437,08-09-2020,05:13:03,недостаточно средств,нет,0.0
физ. лицо,списание средств,3773.31,безналичный,Брест,МаксБанк-AUQW-963,25-10-2002,02:40:44,неправильный ввод пин-кода,да,122.43
физ. лицо,получение средств,2217.99,безналичный,Могилев,Приорбанк-EGDU-922,07-10-2013,16:23:35,успешно,нет,0.0
физ. лицо,получение средств,2886.61,наличный,Брест,БелАгропромбанк-BMHK-264,04-03-2014,05:53:41,успешно,нет,0.0
физ. лицо,получение средств,3618.07,наличный,Брест,Беларусбанк-XJBC-287,18-09-2024,08:17:43,успешно,нет,0.0
физ. лицо,получение средств,946.37,безналичный,Витебск,Приорбанк-IMAE-234,06-07-2007,19:32:57,успешно,нет,0.0
физ. лицо,списание средств,2731.27,наличный,Гродно,Белинвестбанк-FFUB-720,28-08-2009,09:14:13,недостаточно средств,нет,0.0
физ. лицо,списание средств,3621.88,безналичный,Минск,БелАгропромбанк-KJBY-578,02-01-2019,11:23:39,успешно,нет,0.0
физ. лицо,списание средств,1329.29,наличный,Могилев,БелАгропромбанк-AFKL-937,20-04-2000,18:11:46,недостаточно средств,да,67.26
физ. лицо,списание средств,4976.33,наличный,Брест,Беларусбанк-QJSM-856,22-07-2001,00:04:47,недостаточно средств,нет,0.0
физ. лицо,списание средств,64.36,наличный,Гродно,МаксБанк-UTOK-252,29-12-2005,06:30:45,успешно,нет,0.0
физ. лицо,получение средств,3714.97,наличный,Минск,БелАгропромбанк-MYZW-151,10-04-2007,01:32:56,успешно,нет,0.0
физ. лицо,списание средств,3091.8,наличный,Гродно,БелАгропромбанк-TTHA-539,13-03-2020,22:01:39,недостаточно средств,нет,0.0
физ. лицо,получение средств,1086.2,безналичный,Минск,Беларусбанк-QPDU-082,15-07-2019,10:49:58,успешно,нет,0.0
физ. лицо,получение средств,1422.54,безналичный,Гомель,БелАгропромбанк-JDKK-131,03-03-2013,03:22:20,успешно,нет,0.0
физ. лицо,списание средств,4517.7,безналичный,Гродно,Приорбанк-FMTI-108,24-03-2015,20:51:29,недостаточно средств,да,382.74
физ. лицо,списание средств,1494.08,безналичный,Минск,Белинвестбанк-JVHL-681,11-12-2016,17:20:09,неправильный ввод пин-кода,да,43.08
физ. лицо,получение средств,4330.99,безналичный,Могилев,Белинвестбанк-FTUW-764,05-10-2004,08:36:18,успешно,нет,0.0
физ. лицо,получение средств,1947.29,безналичный,Витебск,Белинвестбанк-VBMG-719,09-11-2019,10:16:47,успешно,нет,0.0
физ. лицо,списание средств,4629.06,наличный,Витебск,Белинвестбанк-HZWZ-313,16-09-2016,17:16:49,успешно,нет,0.0
физ. лицо,списание средств,3589.65,наличный,Гродно,Беларусбанк-XZLX-028,28-01-2006,10:08:42,успешно,да,215.72
физ. лицо,получение средств,3723.15,безналичный,Гомель,Приорбанк-DUOK-682,15-03-2019,15:14:48,успешно,нет,0.0
физ. лицо,списание средств,4360.88,безналичный,Гродно,Беларусбанк-BWJL-152,17-10-2016,02:54:28,успешно,да,145.79
физ. лицо,списание средств,4974.02,наличный,Брест,Белинвестбанк-RIVG-784,20-07-2015,22:49:42,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,549.38,безналичный,Витебск,Беларусбанк-YXZC-955,04-06-2023,22:03:38,успешно,нет,0.0
физ. лицо,получение средств,503.29,наличный,Минск,БелАгропромбанк-GVRF-040,24-01-2023,23:21:21,успешно,нет,0.0
физ. лицо,списание средств,973.05,безналичный,Могилев,Белинвестбанк-NHNR-345,08-01-2016,12:47:18,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,894.73,наличный,Витебск,БелАгропромбанк-DTNC-523,04-11-2009,21:33:18,успешно,нет,0.0
физ. лицо,списание средств,3648.75,безналичный,Минск,БелАгропромбанк-ZKIL-894,21-09-2022,10:35:16,недостаточно средств,нет,0.0
физ. лицо,получение средств,81.01,безналичный,Минск,Белинвестбанк-PNIL-503,11-06-2003,20:35:11,успешно,нет,0.0
