Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,2931.77,наличный,Гомель,Беларусбанк-MIAF-179,26-01-2023,21:06:32,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2037.84,наличный,Гродно,Белинвестбанк-JKYL-292,02-11-2014,13:48:16,успешно,нет,0.0
юр. лицо,получение средств,4193.99,наличный,Гомель,Беларусбанк-XMAX-923,09-02-2016,16:03:11,успешно,нет,0.0
физ. лицо,списание средств,3572.4,безналичный,Могилев,Приорбанк-KROG-513,10-09-2019,06:05:36,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4611.09,наличный,Минск,Белинвестбанк-YZGK-475,29-06-2014,17:20:54,успешно,нет,0.0
физ. лицо,получение средств,1273.47,безналичный,Витебск,Беларусбанк-TXRQ-049,21-10-2023,01:24:47,успешно,нет,0.0
юр. лицо,списание средств,2583.69,безналичный,Витебск,Беларусбанк-ADHU-647,13-02-2015,20:53:13,успешно,да,243.78
юр. лицо,получение средств,962.25,безналичный,Брест,Белинвестбанк-SQCO-093,03-03-2006,18:40:43,успешно,нет,0.0
юр. лицо,списание средств,1811.4,наличный,Гродно,МаксБанк-WWYC-719,18-04-2014,14:28:59,недостаточно средств,да,27.46
юр. лицо,списание средств,2138.35,безналичный,Брест,Белинвестбанк-ZOSK-055,07-05-2003,20:56:54,недостаточно средств,да,29.81
физ. лицо,получение средств,78.06,безналичный,Могилев,БелАгропромбанк-KKTB-320,06-02-2020,18:16:02,успешно,нет,0.0
юр. лицо,списание средств,4435.67,наличный,Могилев,МаксБанк-QUZW-539,24-02-2003,04:37:03,успешно,нет,0.0
юр. лицо,списание средств,2735.91,безналичный,Брест,БелАгропромбанк-TUFH-277,05-10-2008,06:11:45,успешно,да,189.59
физ. лицо,получение средств,2902.97,наличный,Могилев,Белинвестбанк-HZEZ-762,06-03-2005,09:19:44,успешно,нет,0.0
юр. лицо,списание средств,4740.16,наличный,Гомель,Белинвестбанк-TOJS-370,20-09-2008,15:46:03,недостаточно средств,да,384.79
физ. лицо,списание средств,4537.02,наличный,Гомель,Белинвестбанк-GWQX-519,02-04-2021,12:25:36,успешно,да,103.15
юр. лицо,списание средств,2648.18,наличный,Могилев,МаксБанк-VIWA-065,28-06-2011,02:05:18,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,4270.61,безналичный,Гомель,БелАгропромбанк-PNPN-588,19-05-2000,02:50:23,неправильный ввод пин-кода,да,233.2
физ. лицо,списание средств,4763.94,наличный,Витебск,МаксБанк-AHUT-626,19-06-2023,14:59:55,недостаточно средств,да,174.29
физ. лицо,списание средств,4626.9,безналичный,Могилев,Белинвестбанк-NBAU-829,20-02-2022,21:12:28,успешно,нет,0.0
физ. лицо,получение средств,4284.86,безналичный,Гомель,Беларусбанк-PTEP-098,17-01-2002,08:54:09,успешно,нет,0.0
юр. лицо,получение средств,4154.52,наличный,Гомель,БелАгропромбанк-KWKI-409,10-06-2016,00:14:25,успешно,нет,0.0
физ. лицо,списание средств,2753.48,наличный,Гродно,Приорбанк-PXJZ-432,20-11-2010,09:49:30,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3523.23,наличный,Могилев,Белинвестбанк-RWAT-662,22-08-2007,18:41:21,успешно,нет,0.0
юр. лицо,получение средств,980.65,безналичный,Могилев,Беларусбанк-DLSE-424,13-12-2000,03:07:28,успешно,нет,0.0
физ. лицо,списание средств,1860.36,безналичный,Минск,Приорбанк-BRTS-908,24-06-2005,20:57:12,недостаточно средств,да,143.16
юр. лицо,получение средств,3721.08,безналичный,Брест,Приорбанк-QTRG-085,02-03-2015,06:08:38,успешно,нет,0.0
физ. лицо,получение средств,2872.28,наличный,Брест,Белинвестбанк-LRKW-685,11-05-2000,13:44:50,успешно,нет,0.0
физ. лицо,списание средств,2556.31,безналичный,Брест,МаксБанк-QCEK-500,27-12-2023,09:23:41,успешно,нет,0.0
юр. лицо,получение средств,647.14,безналичный,Брест,Белинвестбанк-SXQX-750,20-07-2024,09:20:49,успешно,нет,0.0
физ. лицо,списание средств,177.05,наличный,Минск,Белинвестбанк-CTMH-714,26-03-2020,22:52:23,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,774.22,наличный,Могилев,Белинвестбанк-AABE-126,27-01-2018,03:13:58,успешно,нет,0.0
юр. лицо,получение средств,142.1,безналичный,Минск,МаксБанк-NOKP-797,09-11-2011,20:36:01,успешно,нет,0.0
юр. лицо,получение средств,1461.46,наличный,Могилев,Беларусбанк-CIQU-384,27-04-2002,07:55:20,успешно,нет,0.0
юр. лицо,получение средств,3076.46,безналичный,Могилев,Белинвестбанк-CGFJ-772,22-05-2002,15:03:01,успешно,нет,0.0
физ. лицо,получение средств,805.32,наличный,Минск,Приорбанк-GLXY-240,27-09-2021,22:47:02,успешно,нет,0.0
юр. лицо,получение средств,4285.14,наличный,Брест,Беларусбанк-JIXI-869,13-11-2001,13:35:19,успешно,нет,0.0
физ. лицо,получение средств,2571.25,наличный,Гомель,БелАгропромбанк-SOEU-246,19-10-2004,22:58:27,успешно,нет,0.0
юр. лицо,получение средств,2561.75,наличный,Могилев,Беларусбанк-BPMX-356,06-02-2005,10:14:23,успешно,нет,0.0
юр. лицо,получение средств,3062.45,безналичный,Брест,БелАгропромбанк-ZBAU-524,26-12-2023,16:16:56,успешно,нет,0.0
юр. лицо,списание средств,4752.39,безналичный,Гомель,Белинвестбанк-AJGH-688,14-05-2010,22:42:33,неправильный ввод пин-кода,да,323.64
юр. лицо,списание средств,1419.45,наличный,Гродно,Беларусбанк-KGWK-446,22-01-2016,23:08:58,неправильный ввод пин-кода,да,59.89
юр. лицо,списание средств,2292.73,безналичный,Витебск,БелАгропромбанк-UFWP-887,13-08-2009,04:01:44,недостаточно средств,да,148.22
физ. лицо,списание средств,636.84,наличный,Гродно,Белинвестбанк-PBPA-663,11-05-2002,01:57:12,успешно,нет,0.0
физ. лицо,списание средств,4562.37,безналичный,Брест,Белинвестбанк-QFCJ-058,24-10-2004,08:37:14,успешно,нет,0.0
физ. лицо,списание средств,295.69,безналичный,Брест,БелАгропромбанк-UDPT-115,09-11-2013,16:32:04,неправильный ввод пин-кода,да,14.89
